video_id,channel_id,channel_title,published_at,title,description,tags,thumbnail_url,duration_seconds,view_count,like_count,comment_count,favorite_count,transcript
W9Fh_GqDppY,UCjNkdVGZsH901dizZur6Qqw,Dil Ka Rasta🍴,2025-12-06T13:05:37Z,“Creamy Butter Garlic Pasta Recipe | Easy 10-Minute Pasta | Viral Restaurant Style Pasta”❤️ #shorts,"“Creamy Butter Garlic Pasta Recipe | Easy 10-Minute Pasta | Viral Restaurant Style Pasta” ❤️🫶

Please like share and subscribe for more recipes❤️🫶

#buttergarlicpasta #creamypasta #pastarecipe #shorts #viralrecipe #fyp #ytshorts 

creamy butter garlic pasta
butter garlic pasta recipe
creamy pasta recipe
garlic pasta recipe
easy pasta recipe
viral pasta recipe
restaurant style pasta at home
10 minute pasta recipe
cheesy garlic pasta
indian style pasta recipe
pasta without cream
quick dinner recipe
best pasta recipe
pasta shorts recipe
youtube shorts food recipe
trending food shorts
creamy garlic pasta recipe","[""creamy butter garlic pasta"", ""butter garlic pasta recipe"", ""creamy pasta recipe"", ""garlic pasta recipe"", ""easy pasta recipe"", ""viral pasta recipe"", ""restaurant style pasta at home"", ""10 minute pasta recipe"", ""cheesy garlic pasta"", ""indian style pasta recipe"", ""pasta without cream"", ""quick dinner recipe"", ""best pasta recipe"", ""pasta shorts recipe"", ""youtube shorts food recipe"", ""trending food shorts"", ""creamy garlic pasta recipe""]",https://i.ytimg.com/vi/W9Fh_GqDppY/hqdefault.jpg,23.0,14423,345,18,0,
AgZJ1KevaK4,UCNLtVXd_BV1dPdtJyVODbQg,Oh My Vegggies,2025-12-05T05:35:36Z,Healthy Strawberry Fruit Cream #dessert #easyrecipe #fruit,,[],https://i.ytimg.com/vi/AgZJ1KevaK4/hqdefault.jpg,16.0,891370,12634,22,0,
ok5ffFoDoFs,UCBqEkWACYxuR5IHlbKuYGqA,Urban Rasoi,2025-12-04T06:30:25Z,1 Hour Guest Dinner Menu | Quick & Tasty Indian Recipes,,[],https://i.ytimg.com/vi/ok5ffFoDoFs/hqdefault.jpg,51.0,16115,247,4,0,
3iM6v7gV5_w,UCraXc6WK1NL1os3KSZQ3VSg,NRN Foods ,2025-12-04T12:35:45Z,💥 “सिर्फ़ ₹1 में Unlimited Food 😳 India का सबसे सस्ता खाना!”#shorts #streetfoodindia #1rsthali,,[],https://i.ytimg.com/vi/3iM6v7gV5_w/hqdefault.jpg,6.0,26630,0,0,0,
kb-sTPZ4rqY,UCkhGW3G9bap2vDIHsCt3Q0A,Nim mane kitchen ,2025-12-07T10:29:17Z,ಬೀಗರ ಔತಣಕೂಟ-3 beegara oota -3 #youtubeshorts #funny #nonveg,"ಬೀಗರ ಔತಣಕೂಟ-3 beegara oota -3 #youtubeshorts #funny #nonveg

Here you go 👇

cooking food recipes, easy cooking recipes, Indian food recipes, homemade recipes, quick dinner ideas, tasty cooking videos, healthy cooking recipes, vegetarian recipes, street food recipes, kitchen tips and tricks, lunch recipes, dinner recipes, breakfast recipes, spicy food recipe, simple cooking ideas, trending recipes, cooking tutorial, food recipe in Hindi, non veg recipes, cooking hacks


---

#Cooking #FoodRecipes #TastyFood #CookingVideo #HomemadeFood #RecipeOfTheDay #youtubeshorts #KitchenHacks  #IndianRecipes #EasyCooking #FoodLove #food #cooking 
 😊🍽️🔥",[],https://i.ytimg.com/vi/kb-sTPZ4rqY/hqdefault.jpg,35.0,24818,483,0,0,
Hx__N16FF0A,UCCq38Cw6uxFc8L9hnSvd_5w,Ashley Markle Treats,2025-12-06T01:44:28Z,viral cookie ice cream tacos recipe 🍦🍪 #shorts #recipe #cookies #dessert #easydessert #baking,"COOKIE ICE CREAM TACOS

Ingredients:
4 ​⁠@Puff_Cookies  fudge brownie cookie dough pieces
vanilla ice cream
chocolate syrup
holiday sprinkles

Instructions:
Form 2 sections of tinfoil into small log shapes and place on a baking sheet. Spray with cooking spray. Take 2 pieces of cookie dough and press them together to form one larger piece, then drape it over each foil log to create a taco shell shape. Bake at 325°F for 17–20 minutes or until golden. Allow to cool completely, then gently remove from the foil molds. Fill each cookie taco with 2 scoops of vanilla ice cream, drizzle with chocolate syrup, and top with holiday sprinkles. Enjoy! 😋 

viral cookie ice cream tacos recipe 🍦🍪 #shorts #recipe #cookies #dessert #easydessert #baking",[],https://i.ytimg.com/vi/Hx__N16FF0A/hqdefault.jpg,50.0,167698,7651,63,0,
UDnqi0c8NZk,UClA6vb6B5izIC5Q-Ckc1FXQ,Foodytadka,2025-12-03T13:42:24Z,RAJ KACHORI CHAAT 😋 #chaat #shortsfeed #streetfood #ytshortsindia,,[],https://i.ytimg.com/vi/UDnqi0c8NZk/hqdefault.jpg,17.0,914055,9023,10,0,
HlFgstLO5n0,UCxz5ZCo1mroKPGESN9XfdiQ,Rachit Raj Vaishkiyar,2025-12-08T06:35:51Z,Mess Mai asa khana bhi bana hai jiske leya dorna para  #hostellife #shorts #minivlog,"#my_first_vlog #minivlog #hostellife #vlog #shortvideo #foodvlog #mess #hostelmess 
Hostel ka khana 
hostel mai kay milta hai khana
khana in hostel 
sagar mai mess
mess. ka khana
hostel mai dinner 
aryabhatt Boys hostel
sagar university
Dr hari singh gour university",[],https://i.ytimg.com/vi/HlFgstLO5n0/hqdefault.jpg,24.0,91119,2283,4,0,
DdbXuY2n9Pg,UCYO9cW94t1wGqImL-nk5DaQ,Meera's Vlog,2025-12-05T10:51:13Z,ভর্তা ভাত নাকি সস্তা খাবার Lol #food,,[],https://i.ytimg.com/vi/DdbXuY2n9Pg/hqdefault.jpg,35.0,25024,614,0,0,
6qEPhOJzbsc,UCRTAgTES3jEY-1di5qEA3sA,Ujala Diary,2025-12-04T07:09:02Z,Girls hostel mess food review #hostellife #watchtilltheend #hostelfood #trendingshorts #viralrshort,,[],https://i.ytimg.com/vi/6qEPhOJzbsc/hqdefault.jpg,58.0,60135,1447,6,0,
9FEqktO4dGY,UCHPADvwEwyvcwOSgVZMAt9w,Gully Sudheer,2025-12-08T11:08:55Z,| Cheap Tiffin & Better Taste | Rs.30/- | #food #shorts #tirupati #gullysudheer,"chicken pakoda
chicken
chicken biryani
chicken 65
tirupati street food
tirumala
Tirupati street food
Tirumala
tirupati balaji
1 lakh challenge
gully sudheer
food shorts 
food videos
food volgs
biriyani
food shorts telugu
street food
food
chicken biryani
food volgs telugu
food challenge
food videos telugu
shorts
biriyani videos
telugu food shorts
pareshaan boys1
telugu movies
pareshan boys
eating challenge
food telugu
biryani shorts
food shorts in telugu
street food telugu
eating food
pani puri 
Chiken biriyani videos
food eating
food videos in telugu
foodie
telugu food
eating videos
chiken videos
telugu food volgs
telugu foodie
food shorts 
food reels
punugulu
100/- challenge with food
Egg dosa tirupati
egg dosa
ranemma hotel

#tirupati 
#food 
#shorts 
#foodshorts 
#streetfood","[""food shorts"", ""street food"", ""tirupati"", ""egg dosa""]",https://i.ytimg.com/vi/9FEqktO4dGY/hqdefault.jpg,16.0,315788,6376,19,0,
uGIbJ-Btf7I,UCdEJo0ED3fxmv2vKSgZ7CnA,Chitha Vijay Prathap Reddy,2025-12-06T12:34:00Z,గవర్నమెంట్ జీవో ఇవ్వడం ఎందుకు పనిలేక 😡 #chithavijayprathapreddy #foodcommission #hostel #students,"Ap State Food Commission chairman chitha Vijay Prathap Reddy 
food Commission chairman chitha Vijay Prathap Reddy videos 
government school teachers News 
government welfare hostels News today Andhra Pradesh 
ap welfare hostels News today 
hostel wardens Principals News 
hostel videos Telugu 
food Commission chairman inspection In Government Hostel 
government welfare hostels 

#foodcommission #chithavijayprathapreddy #hostellife #hosteller #students #studentlife #studentsupport #vizianagaram #kgbv #bcwelfare #hostelfood #foodshorts #food","[""ap State Food Commission chairman"", ""chitha Vijay Prathap Reddy"", ""food Commission"", ""hostel wardens Principals"", ""hostel videos Telugu"", ""food Commission inspection"", ""government school teachers"", ""government welfare hostels"", ""students support"", ""hostel life""]",https://i.ytimg.com/vi/uGIbJ-Btf7I/hqdefault.jpg,37.0,189437,3201,16,0,
94kNFIn2EGA,UCX1FZJb8BGZ6DW_z20nSPUg,HATICE ONCEL,2025-12-03T22:53:30Z,Rolled (Twisted) Baklava / Rulo baklava,"Rolled (Twisted) Baklava Recipe

Ingredients:

* 30 sheets of phyllo dough (for baklava)
* 300 g melted butter (clarified – foam removed)
* 2 cups crushed hazelnuts, walnuts, or pistachios (for the filling)

For the syrup:

* 3 cups granulated sugar
* 2 cups water
* 1/4 lemon (juice or slice)

To Prepare the Syrup:

1. Place the sugar, lemon, and water in a saucepan and bring to a boil.
2. Once it starts boiling, reduce to medium heat and simmer for about 15 minutes.
3. Remove from heat and let it cool completely.

To Prepare the Baklava:

1. Use the phyllo sheets in pairs (two at a time).
2. Lay two sheets on top of each other and place a rolling pin across the edge.
3. Place the filling along the rolling pin and roll up the phyllo. Lightly brush the edge with some butter to seal.
4. Gather the dough from both ends toward the center to create the twisted shape.
5. Carefully remove the rolling pin and transfer the twisted roll to a baking tray.
6. Repeat the process with all the phyllo sheets and arrange them in the tray.
7. Cut the rolls into slices using a sharp knife.
8. Pour the melted, clarified butter evenly over the baklava.

Baking:

1. Bake in a preheated oven at 200°C (390°F) for 10 minutes.
2. Then lower the temperature to 180°C (355°F) and bake for another 30 minutes.
3. Once out of the oven, pour the cooled syrup over the hot baklava.

Enjoy!",[],https://i.ytimg.com/vi/94kNFIn2EGA/hqdefault.jpg,34.0,543419,4642,45,0,
fAF_IC_IJxw,UCuuCtgx5BvYTYLG_KVn4Hjw,Karam | Food Journal🍴,2025-12-05T09:36:11Z,This is the best cheap eats in Melbourne right now. Fresh jajangmyeon for only $6.75,"Cheap eats in Melbourne below $7?? In this economy, any meal below $15 is a great deal. 

This popular Korean-Chinese noodle shop in Melbourne is offering their jajangmyeon, black bean noodles, for half the price. For $6.75, you get a full serving of their freshly cooked jajangmyeon any time, any day, until the 14th of December 2025. 

You get chewy wheat noodles with an earthy, savoury, and satisfyingly sweet fermented black bean sauce. The portions are huge so it'll really fill you up. 

Save this and send it to your food buddy to not miss out. 

📍Paik's Noodle, Melbourne CBD",[],https://i.ytimg.com/vi/fAF_IC_IJxw/hqdefault.jpg,24.0,19991,589,17,0,
6Mbl3SB1cos,UCNg8RhP_RGzFJFoKIUH_yaA,Foodie Vai,2025-12-04T06:47:43Z,Amazing Tasty Chitoi Pitha Making😱 #tranding #shotrs #streetfood #reelsvideo #viralpost #viral,"Amazing Tasty Chitoi Pitha Making #tranding #reels #streetfood #reelsvideo #viralpost #viralreels

Amazing Tasty Chitoi Pitha Making 
Traditional Bangladeshi Street Food at its Best!

#tranding #streetfood #reelsvideo #viralpost #pitha #chitoipitha #foodievai #fblifestyle #viralreels

Amazing Tasty Chitoi Pitha Making 
Authentic Bangladeshi Chitoi Pitha made with traditional style and incredible skill!
Watch how this soft, fluffy pitha is cooked perfectly on a clay pan — a true taste of winter street food. 
Perfect for pitha lovers and street food fans.

chitoi pitha, chitoi pitha making, bangladeshi pitha, pitha street food, winter pitha, traditional pitha making, bangladesh street food, pitha recipe, viral pitha video, pitha making skills, bd food, street food video, trending street food, viral pitha, chitoi pitha recipe, foodievai, fblifestyle, pitha lover, village pitha making, clay pan pitha","[""chitoi pitha"", ""chitoi pitha making"", ""bangladeshi pitha"", ""pitha street food"", ""winter pitha"", ""traditional pitha making"", ""bangladesh street food"", ""pitha recipe"", ""viral pitha video"", ""pitha making skills"", ""bd food"", ""street food video"", ""trending street food"", ""viral pitha"", ""chitoi pitha recipe"", ""foodievai"", ""fblifestyle"", ""pitha lover"", ""village pitha making"", ""clay pan pitha""]",https://i.ytimg.com/vi/6Mbl3SB1cos/hqdefault.jpg,15.0,3686600,15188,7,0,
sqlwghjZwKg,UC7CzepATz7qab8-EYpRB6gw,Furry peach,2025-12-04T19:00:58Z,ملاوي البصل الصيني بسعر أقل من نصف دولار! #food #streetfood #اكل #ملاوي,,[],https://i.ytimg.com/vi/sqlwghjZwKg/hqdefault.jpg,28.0,989817,3953,107,0,
Km8SEUwUOa0,UCI5MeZYcDBYl3-I0c2U0FXw,Veggie Spoon ,2025-12-04T02:31:08Z,Authentic Maharashtrian Thecha – Quick & Easy!❤️😋#shortvideo #thecha #greenchutney #short,"This Thecha will level up any meal! 😍
#Thecha #ThechaRecipe #MaharashtrianFood #MaharashtrianRecipe #SpicyRecipe #IndianFood #IndianChutney #GreenChilliThecha #GarlicThecha 
#Maharashtra #MarathiFood
📌 Disclaimer:
This video is for information purposes only.
The upper video credit goes to Curly Tales.
The recipe video shown below is created by me.","[""thecha"", ""thecha recipe"", ""green thecha"", ""garlic thecha"", ""maharashtrian thecha"", ""spicy thecha"", ""mirchi thecha"", ""green chilli thecha"", ""spicy recipe"", ""chutney recipe"", ""quick recipes"", ""homemade chutney"", ""village style recipe"", ""maharashtrian food""]",https://i.ytimg.com/vi/Km8SEUwUOa0/hqdefault.jpg,31.0,21062,126,2,0,
qOklpH6m-6I,UCNg8RhP_RGzFJFoKIUH_yaA,Foodie Vai,2025-12-04T14:04:38Z,Amazing Tel Pitha Making 😋 #shotrs #reelsvira #streetfood #telpitha #indianfood #pitha #telpitha,"Amazing Tel Pitha Making | Traditional Bangladeshi Street Food

Watch how this delicious and crispy Tel Pitha is made with perfect skills on the streets! The golden color, sizzling oil, and authentic Bangladeshi flavor will definitely make you crave a bite. A must-watch for street food lovers! 

If you love traditional pitha videos, don’t forget to Like, Share & Follow!

tel pitha, tel pitha making, tel pitha recipe, bangladeshi pitha, bangladesh street food, pitha making, street food bangladesh, traditional pitha, village food, pitha recipe, foodievai, streetfood, viral street food, telpitha, winter pitha, bangla pitha, best pitha making, trending street food, fblifestyle","[""tel pitha"", ""tel pitha making"", ""tel pitha recipe"", ""bangladeshi pitha"", ""bangladesh street food"", ""pitha making"", ""street food bangladesh"", ""traditional pitha"", ""village food"", ""pitha recipe"", ""foodievai"", ""streetfood"", ""viral street food"", ""telpitha"", ""winter pitha"", ""bangla pitha"", ""best pitha making"", ""trending street food"", ""fblifestyle""]",https://i.ytimg.com/vi/qOklpH6m-6I/hqdefault.jpg,16.0,636008,1360,3,0,
7wCY0AKr3Xc,UCpi5uGmyZGz-0PBsrEQafvQ,Welcome to the world of Delicacy,2025-12-06T07:29:04Z,আমাদের হোস্টেলে বিহারী বান্ধবী। পনির সোয়া রাইস #viralvideo#food #youtubeshorts#recipe#shorts,,[],https://i.ytimg.com/vi/7wCY0AKr3Xc/hqdefault.jpg,49.0,272943,2459,18,0,
_xQa8ujv1bA,UCRTAgTES3jEY-1di5qEA3sA,Ujala Diary,2025-12-04T09:59:27Z,Girls hostel mess food review|| #hostellife #watchtilltheend #hostelfood #trendingshorts #ytshorts,,[],https://i.ytimg.com/vi/_xQa8ujv1bA/hqdefault.jpg,41.0,68245,1673,9,0,
ejM9RZJcu98,UCPy6Q6GijU2zBUbGn1oRw_A,Deshna Dugad,2025-12-05T12:50:08Z,Lets make a *MUG CAKE* in microwave 🧁 #recipe #dessert #mugcakes #shorts #deshnadugad,,[],https://i.ytimg.com/vi/ejM9RZJcu98/hqdefault.jpg,38.0,590033,10221,62,0,
DappEN21so4,UC3sQrIAc1b2cfaPHB3KrJbw,Mama Kim,2025-12-09T06:43:35Z,Made the easiest tacos for dinner tonight…,"Quick and easy dinner after work as a 27-year old toddler mom of 1

Dinner idea for your next meal.

Easiest tacos ever.

#mealideas #dinner #easydinner #toddlermom #momlife",[],https://i.ytimg.com/vi/DappEN21so4/hqdefault.jpg,39.0,14805,371,11,0,
-Jp2W3HzvBU,UCjMtRgeTDYR2IhbDte_bqCg,Bakes with Marlene,2025-12-04T08:11:25Z,🎄 Nutella Christmas tree #baking #bakingrecipe #christmas #christmasbaking #recipe #nutella,,[],https://i.ytimg.com/vi/-Jp2W3HzvBU/hqdefault.jpg,19.0,3770464,43140,59,0,
TM9KAhq0-eo,UCarZ4OTt9h6bsSLDFW0QpsA,Anny💫,2025-12-08T09:32:10Z,Biggest *HOSTEL* Struggle🤧🥲#shorts #viral #music #trending #minivlog,"Hostel life ka sabse bada struggle?
FOOD! 😭🍛

Kabhi Maggie hi lunch, dinner aur midnight snack sab ban jaati hai…
Kabhi canteen ka khaana taste nahi, bas emotions hota hai 😅💔

Aur jab pet bhookha aur fridge khaali ho…
Tab samajh aata hai:
“Hostel me zinda rehna = survival mode ON!” 😂🔥

If you’ve ever lived in a hostel, trust me…
You will feel this PAINFULLY & PERFECTLY. 💀🍜✨

👉 Comment karke batao:
Aaj tumhara dinner kya tha? Hope it’s edible 😂
#shorts #viral #music #trending #minivlog","[""#HostelLife"", ""#HostelStruggles"", ""#FoodStruggles"", ""#StudentLife"", ""#RelatableShorts"", ""#HostelFood"", ""#MaggieForLife"", ""#SurvivalMode"", ""#FunnyShorts"", ""#ViralShorts"", ""#HostelVibes"", ""#DailyStruggle"", ""#shorts"", ""#viral"", ""#music"", ""#trending"", ""#Anny"", ""#Anny Sah""]",https://i.ytimg.com/vi/TM9KAhq0-eo/hqdefault.jpg,57.0,14999,543,19,0,
7L0KWFFytP0,UCbPZX6bydbX-s2M-8Ywzz_Q,Dr. Akshita Sharma,2025-12-05T11:30:06Z,Sister Came from hostel🤩 #akshita #minivlog,,"[""#SearchEngineOptimization"", ""#BoostYourChannel"", ""#GrowOnYouTube"", ""#RankHigher"", ""#AlgorithmHack"", ""#YouTubeStrategy"", ""#DailyVlog"", ""#TrendingVlog"", ""#NewVlog"", ""#ViralVlog"", ""#YouTubeIndia"", ""#HindiVlog"", ""#CreatorLife""]",https://i.ytimg.com/vi/7L0KWFFytP0/hqdefault.jpg,35.0,20725,191,8,0,
TuYUDA3FaGQ,UCqrscdWW6UfvHjEmfe03COw,Explore Foodiee,2025-12-05T11:30:29Z,Pork Roast!!🤤 | Thrissur Thattukada Food | #thrissur #food #streetfood,,[],https://i.ytimg.com/vi/TuYUDA3FaGQ/hqdefault.jpg,14.0,908204,16504,74,0,
0ChtgzruCgs,UC2HNqPgeKtVr2gZmLeeIk3g,Nick's Kitchen,2025-12-04T17:00:02Z,Easiest Tomato Soup Recipe,"I’m excited to partner with Hestan for their Give Gather Cook event. You’ve seen me use their gear in tons of videos (including this one), and I use their products all the time at home too.

Right now, you can get 20% off site-wide on all my favorite Hestan pots and pans—like the OvenBond pan I used to make this tomato soup. The sale ends 12/22, so don’t miss it: https://hestanculinary.com/collections/annual-give-gather-cook-event","[""Chef"", ""Cook"", ""Learn To Cook"", ""Cooking"", ""Food"", ""MasterChef"", ""Recipes"", ""Healthy"", ""Healthy Recipes"", ""Kitchen"", ""Gordon Ramsay"", ""Restaurant"", ""Grill"", ""Grilling"", ""Seafood"", ""Meat"", ""Steak"", ""United States"", ""India"", ""Spanish"", ""International"", ""Global"", ""Cuisine""]",https://i.ytimg.com/vi/0ChtgzruCgs/hqdefault.jpg,35.0,12320588,297122,1395,0,
vYxXu7U1xG8,UC2kiIs-h03H8YYMMzvPNcyw,Bold Baking Nation,2025-12-05T12:17:03Z,Oat Bars 🌿 High Protein 🌿 High Fibre 🌿 Oat and Nut Bars 🌿 Granola 🌿 Recipe is pinned,,[],https://i.ytimg.com/vi/vYxXu7U1xG8/hqdefault.jpg,31.0,182504,2967,32,0,
KBndsbxSCQM,UC1gJbqUCNA4CsHnZcPGO5ww,Rehna Imiya,2025-12-08T13:58:43Z,😍🍫 2 Min Dessert 🍨✅ #shorts #recipe #rehnaimiya,,"[""Dessert"", ""Chocolate"", ""Chocolate pudding"", ""Chocolate dessert"", ""Tiramisu"", ""2 minute dessert"", ""Recipe"", ""Cooking"", ""What I eat in a day"", ""What I ate in a day"", ""real madrid vs celta vigo"", ""meesho ipo allotment"", ""gaurav khanna"", ""dileep case"", ""dileep case verdict"", ""Mallu couple"", ""Rehna Imiya"", ""Rehna Hari"", ""DIY"", ""DML"", ""Couple videos"", ""A day in my life"", ""Home tour"", ""Kitchen tour"", ""Cooking channel"", ""GRWM"", ""GRWU"", ""Get ready with me"", ""Get ready with us"", ""Easy recipe"", ""Easy"", ""Pudding"", ""Ice cream"", ""Jar cake""]",https://i.ytimg.com/vi/KBndsbxSCQM/hqdefault.jpg,47.0,354609,20492,442,0,
